Distances from center of each square to grid center (50.0, 30.0):
Distance at (15, 28): 35.5879
Distance at (15, 29): 35.5317
Distance at (15, 30): 35.5035
Distance at (15, 31): 35.5035
Distance at (15, 32): 35.5317
Distance at (15, 33): 35.5879
Distance at (15, 34): 35.6721
Distance at (15, 35): 35.7841
Distance at (15, 36): 35.9235
Distance at (15, 37): 36.0902
Distance at (15, 38): 36.2836
Distance at (15, 39): 36.5034
Distance at (15, 40): 36.7491
Distance at (15, 41): 37.0203
Distance at (15, 42): 37.3162
Distance at (15, 43): 37.6364
Distance at (15, 44): 37.9803
Distance at (15, 45): 38.3471
Distance at (15, 46): 38.7363
Distance at (15, 47): 39.1472
Distance at (15, 48): 39.5790
Distance at (15, 49): 40.0312
Distance at (15, 50): 40.5031
Distance at (15, 51): 40.9939
Distance at (15, 52): 41.5030
Distance at (15, 53): 42.0298
Distance at (15, 54): 42.5735
Distance at (15, 55): 43.1335
Distance at (15, 56): 43.7093
Distance at (15, 57): 44.3001
Distance at (15, 58): 44.9055
Distance at (15, 59): 45.5247
Distance at (15, 60): 46.1573
Distance at (16, 1): 45.3927
Distance at (16, 2): 44.7493
Distance at (16, 3): 44.1192
Distance at (16, 4): 43.5029
Distance at (16, 5): 42.9010
Distance at (16, 6): 42.3143
Distance at (16, 7): 41.7433
Distance at (16, 8): 41.1886
Distance at (16, 9): 40.6510
Distance at (16, 10): 40.1310
Distance at (16, 11): 39.6295
Distance at (16, 12): 39.1472
Distance at (16, 13): 38.6846
Distance at (16, 14): 38.2426
Distance at (16, 15): 37.8220
Distance at (16, 16): 37.4233
Distance at (16, 17): 37.0473
Distance at (16, 18): 36.6947
Distance at (16, 19): 36.3662
Distance at (16, 20): 36.0624
Distance at (16, 21): 35.7841
Distance at (16, 22): 35.5317
Distance at (16, 23): 35.3058
Distance at (16, 24): 35.1070
Distance at (16, 25): 34.9357
Distance at (16, 26): 34.7922
Distance at (16, 27): 34.6771
Distance at (16, 28): 34.5905
Distance at (16, 29): 34.5326
Distance at (16, 30): 34.5036
Distance at (16, 31): 34.5036
Distance at (16, 32): 34.5326
Distance at (16, 33): 34.5905
Distance at (16, 34): 34.6771
Distance at (16, 35): 34.7922
Distance at (16, 36): 34.9357
Distance at (16, 37): 35.1070
Distance at (16, 38): 35.3058
Distance at (16, 39): 35.5317
Distance at (16, 40): 35.7841
Distance at (16, 41): 36.0624
Distance at (16, 42): 36.3662
Distance at (16, 43): 36.6947
Distance at (16, 44): 37.0473
Distance at (16, 45): 37.4233
Distance at (16, 46): 37.8220
Distance at (16, 47): 38.2426
Distance at (16, 48): 38.6846
Distance at (16, 49): 39.1472
Distance at (16, 50): 39.6295
Distance at (16, 51): 40.1310
Distance at (16, 52): 40.6510
Distance at (16, 53): 41.1886
Distance at (16, 54): 41.7433
Distance at (16, 55): 42.3143
Distance at (16, 56): 42.9010
Distance at (16, 57): 43.5029
Distance at (16, 58): 44.1192
Distance at (16, 59): 44.7493
Distance at (16, 60): 45.3927
Distance at (17, 1): 44.6374
Distance at (17, 2): 43.9830
Distance at (17, 3): 43.3417
Distance at (17, 4): 42.7142
Distance at (17, 5): 42.1011
Distance at (17, 6): 41.5030
Distance at (17, 7): 40.9207
Distance at (17, 8): 40.3547
Distance at (17, 9): 39.8058
Distance at (17, 10): 39.2747
Distance at (17, 11): 38.7621
Distance at (17, 12): 38.2688
Distance at (17, 13): 37.7955
Distance at (17, 14): 37.3430
Distance at (17, 15): 36.9121
Distance at (17, 16): 36.5034
Distance at (17, 17): 36.1179
Distance at (17, 18): 35.7561
Distance at (17, 19): 35.4189
Distance at (17, 20): 35.1070
Distance at (17, 21): 34.8210
Distance at (17, 22): 34.5615
Distance at (17, 23): 34.3293
Distance at (17, 24): 34.1248
Distance at (17, 25): 33.9485
Distance at (17, 26): 33.8009
Distance at (17, 27): 33.6823
Distance at (17, 28): 33.5932
Distance at (17, 29): 33.5336
Distance at (17, 30): 33.5037
Distance at (17, 31): 33.5037
Distance at (17, 32): 33.5336
Distance at (17, 33): 33.5932
Distance at (17, 34): 33.6823
Distance at (17, 35): 33.8009
Distance at (17, 36): 33.9485
Distance at (17, 37): 34.1248
Distance at (17, 38): 34.3293
Distance at (17, 39): 34.5615
Distance at (17, 40): 34.8210
Distance at (17, 41): 35.1070
Distance at (17, 42): 35.4189
Distance at (17, 43): 35.7561
Distance at (17, 44): 36.1179
Distance at (17, 45): 36.5034
Distance at (17, 46): 36.9121
Distance at (17, 47): 37.3430
Distance at (17, 48): 37.7955
Distance at (17, 49): 38.2688
Distance at (17, 50): 38.7621
Distance at (17, 51): 39.2747
Distance at (17, 52): 39.8058
Distance at (17, 53): 40.3547
Distance at (17, 54): 40.9207
Distance at (17, 55): 41.5030
Distance at (17, 56): 42.1011
Distance at (17, 57): 42.7142
Distance at (17, 58): 43.3417
Distance at (17, 59): 43.9830
Distance at (17, 60): 44.6374
Distance at (18, 1): 43.8919
Distance at (18, 2): 43.2261
Distance at (18, 3): 42.5735
Distance at (18, 4): 41.9345
Distance at (18, 5): 41.3098
Distance at (18, 6): 40.7001
Distance at (18, 7): 40.1061
Distance at (18, 8): 39.5285
Distance at (18, 9): 38.9679
Distance at (18, 10): 38.4253
Distance at (18, 11): 37.9012
Distance at (18, 12): 37.3965
Distance at (18, 13): 36.9121
Distance at (18, 14): 36.4486
Distance at (18, 15): 36.0069
Distance at (18, 16): 35.5879
Distance at (18, 17): 35.1923
Distance at (18, 18): 34.8210
Distance at (18, 19): 34.4746
Distance at (18, 20): 34.1541
Distance at (18, 21): 33.8600
Distance at (18, 22): 33.5932
Distance at (18, 23): 33.3542
Distance at (18, 24): 33.1436
Distance at (18, 25): 32.9621
Distance at (18, 26): 32.8101
Distance at (18, 27): 32.6879
Distance at (18, 28): 32.5960
Distance at (18, 29): 32.5346
Distance at (18, 30): 32.5038
Distance at (18, 31): 32.5038
Distance at (18, 32): 32.5346
Distance at (18, 33): 32.5960
Distance at (18, 34): 32.6879
Distance at (18, 35): 32.8101
Distance at (18, 36): 32.9621
Distance at (18, 37): 33.1436
Distance at (18, 38): 33.3542
Distance at (18, 39): 33.5932
Distance at (18, 40): 33.8600
Distance at (18, 41): 34.1541
Distance at (18, 42): 34.4746
Distance at (18, 43): 34.8210
Distance at (18, 44): 35.1923
Distance at (18, 45): 35.5879
Distance at (18, 46): 36.0069
Distance at (18, 47): 36.4486
Distance at (18, 48): 36.9121
Distance at (18, 49): 37.3965
Distance at (18, 50): 37.9012
Distance at (18, 51): 38.4253
Distance at (18, 52): 38.9679
Distance at (18, 53): 39.5285
Distance at (18, 54): 40.1061
Distance at (18, 55): 40.7001
Distance at (18, 56): 41.3098
Distance at (18, 57): 41.9345
Distance at (18, 58): 42.5735
Distance at (18, 59): 43.2261
Distance at (18, 60): 43.8919
Distance at (19, 1): 43.1567
Distance at (19, 2): 42.4794
Distance at (19, 3): 41.8151
Distance at (19, 4): 41.1643
Distance at (19, 5): 40.5278
Distance at (19, 6): 39.9061
Distance at (19, 7): 39.3001
Distance at (19, 8): 38.7105
Distance at (19, 9): 38.1379
Distance at (19, 10): 37.5832
Distance at (19, 11): 37.0473
Distance at (19, 12): 36.5308
Distance at (19, 13): 36.0347
Distance at (19, 14): 35.5598
Distance at (19, 15): 35.1070
Distance at (19, 16): 34.6771
Distance at (19, 17): 34.2710
Distance at (19, 18): 33.8895
Distance at (19, 19): 33.5336
Distance at (19, 20): 33.2039
Distance at (19, 21): 32.9014
Distance at (19, 22): 32.6267
Distance at (19, 23): 32.3805
Distance at (19, 24): 32.1636
Distance at (19, 25): 31.9766
Distance at (19, 26): 31.8198
Distance at (19, 27): 31.6938
Distance at (19, 28): 31.5991
Distance at (19, 29): 31.5357
Distance at (19, 30): 31.5040
Distance at (19, 31): 31.5040
Distance at (19, 32): 31.5357
Distance at (19, 33): 31.5991
Distance at (19, 34): 31.6938
Distance at (19, 35): 31.8198
Distance at (19, 36): 31.9766
Distance at (19, 37): 32.1636
Distance at (19, 38): 32.3805
Distance at (19, 39): 32.6267
Distance at (19, 40): 32.9014
Distance at (19, 41): 33.2039
Distance at (19, 42): 33.5336
Distance at (19, 43): 33.8895
Distance at (19, 44): 34.2710
Distance at (19, 45): 34.6771
Distance at (19, 46): 35.1070
Distance at (19, 47): 35.5598
Distance at (19, 48): 36.0347
Distance at (19, 49): 36.5308
Distance at (19, 50): 37.0473
Distance at (19, 51): 37.5832
Distance at (19, 52): 38.1379
Distance at (19, 53): 38.7105
Distance at (19, 54): 39.3001
Distance at (19, 55): 39.9061
Distance at (19, 56): 40.5278
Distance at (19, 57): 41.1643
Distance at (19, 58): 41.8151
Distance at (19, 59): 42.4794
Distance at (19, 60): 43.1567
Distance at (20, 1): 42.4323
Distance at (20, 2): 41.7433
Distance at (20, 3): 41.0670
Distance at (20, 4): 40.4042
Distance at (20, 5): 39.7555
Distance at (20, 6): 39.1216
Distance at (20, 7): 38.5032
Distance at (20, 8): 37.9012
Distance at (20, 9): 37.3162
Distance at (20, 10): 36.7491
Distance at (20, 11): 36.2008
Distance at (20, 12): 35.6721
Distance at (20, 13): 35.1639
Distance at (20, 14): 34.6771
Distance at (20, 15): 34.2126
Distance at (20, 16): 33.7713
Distance at (20, 17): 33.3542
Distance at (20, 18): 32.9621
Distance at (20, 19): 32.5960
Distance at (20, 20): 32.2568
Distance at (20, 21): 31.9453
Distance at (20, 22): 31.6623
Distance at (20, 23): 31.4086
Distance at (20, 24): 31.1849
Distance at (20, 25): 30.9919
Distance at (20, 26): 30.8302
Distance at (20, 27): 30.7002
Distance at (20, 28): 30.6023
Distance at (20, 29): 30.5369
Distance at (20, 30): 30.5041
Distance at (20, 31): 30.5041
Distance at (20, 32): 30.5369
Distance at (20, 33): 30.6023
Distance at (20, 34): 30.7002
Distance at (20, 35): 30.8302
Distance at (20, 36): 30.9919
Distance at (20, 37): 31.1849
Distance at (20, 38): 31.4086
Distance at (20, 39): 31.6623
Distance at (20, 40): 31.9453
Distance at (20, 41): 32.2568
Distance at (20, 42): 32.5960
Distance at (20, 43): 32.9621
Distance at (20, 44): 33.3542
Distance at (20, 45): 33.7713
Distance at (20, 46): 34.2126
Distance at (20, 47): 34.6771
Distance at (20, 48): 35.1639
Distance at (20, 49): 35.6721
Distance at (20, 50): 36.2008
Distance at (20, 51): 36.7491
Distance at (20, 52): 37.3162
Distance at (20, 53): 37.9012
Distance at (20, 54): 38.5032
Distance at (20, 55): 39.1216
Distance at (20, 56): 39.7555
Distance at (20, 57): 40.4042
Distance at (20, 58): 41.0670
Distance at (20, 59): 41.7433
Distance at (20, 60): 42.4323
Distance at (21, 1): 41.7193
Distance at (21, 2): 41.0183
Distance at (21, 3): 40.3299
Distance at (21, 4): 39.6548
Distance at (21, 5): 38.9936
Distance at (21, 6): 38.3471
Distance at (21, 7): 37.7160
Distance at (21, 8): 37.1012
Distance at (21, 9): 36.5034
Distance at (21, 10): 35.9235
Distance at (21, 11): 35.3624
Distance at (21, 12): 34.8210
Distance at (21, 13): 34.3001
Distance at (21, 14): 33.8009
Distance at (21, 15): 33.3242
Distance at (21, 16): 32.8710
Distance at (21, 17): 32.4423
Distance at (21, 18): 32.0390
Distance at (21, 19): 31.6623
Distance at (21, 20): 31.3129
Distance at (21, 21): 30.9919
Distance at (21, 22): 30.7002
Distance at (21, 23): 30.4385
Distance at (21, 24): 30.2076
Distance at (21, 25): 30.0083
Distance at (21, 26): 29.8412
Distance at (21, 27): 29.7069
Distance at (21, 28): 29.6057
Distance at (21, 29): 29.5381
Distance at (21, 30): 29.5042
Distance at (21, 31): 29.5042
Distance at (21, 32): 29.5381
Distance at (21, 33): 29.6057
Distance at (21, 34): 29.7069
Distance at (21, 35): 29.8412
Distance at (21, 36): 30.0083
Distance at (21, 37): 30.2076
Distance at (21, 38): 30.4385
Distance at (21, 39): 30.7002
Distance at (21, 40): 30.9919
Distance at (21, 41): 31.3129
Distance at (21, 42): 31.6623
Distance at (21, 43): 32.0390
Distance at (21, 44): 32.4423
Distance at (21, 45): 32.8710
Distance at (21, 46): 33.3242
Distance at (21, 47): 33.8009
Distance at (21, 48): 34.3001
Distance at (21, 49): 34.8210
Distance at (21, 50): 35.3624
Distance at (21, 51): 35.9235
Distance at (21, 52): 36.5034
Distance at (21, 53): 37.1012
Distance at (21, 54): 37.7160
Distance at (21, 55): 38.3471
Distance at (21, 56): 38.9936
Distance at (21, 57): 39.6548
Distance at (21, 58): 40.3299
Distance at (21, 59): 41.0183
Distance at (21, 60): 41.7193
Distance at (22, 1): 41.0183
Distance at (22, 2): 40.3051
Distance at (22, 3): 39.6043
Distance at (22, 4): 38.9166
Distance at (22, 5): 38.2426
Distance at (22, 6): 37.5832
Distance at (22, 7): 36.9391
Distance at (22, 8): 36.3112
Distance at (22, 9): 35.7001
Distance at (22, 10): 35.1070
Distance at (22, 11): 34.5326
Distance at (22, 12): 33.9779
Distance at (22, 13): 33.4440
Distance at (22, 14): 32.9317
Distance at (22, 15): 32.4423
Distance at (22, 16): 31.9766
Distance at (22, 17): 31.5357
Distance at (22, 18): 31.1207
Distance at (22, 19): 30.7327
Distance at (22, 20): 30.3727
Distance at (22, 21): 30.0416
Distance at (22, 22): 29.7405
Distance at (22, 23): 29.4703
Distance at (22, 24): 29.2318
Distance at (22, 25): 29.0259
Distance at (22, 26): 28.8531
Distance at (22, 27): 28.7141
Distance at (22, 28): 28.6094
Distance at (22, 29): 28.5394
Distance at (22, 30): 28.5044
Distance at (22, 31): 28.5044
Distance at (22, 32): 28.5394
Distance at (22, 33): 28.6094
Distance at (22, 34): 28.7141
Distance at (22, 35): 28.8531
Distance at (22, 36): 29.0259
Distance at (22, 37): 29.2318
Distance at (22, 38): 29.4703
Distance at (22, 39): 29.7405
Distance at (22, 40): 30.0416
Distance at (22, 41): 30.3727
Distance at (22, 42): 30.7327
Distance at (22, 43): 31.1207
Distance at (22, 44): 31.5357
Distance at (22, 45): 31.9766
Distance at (22, 46): 32.4423
Distance at (22, 47): 32.9317
Distance at (22, 48): 33.4440
Distance at (22, 49): 33.9779
Distance at (22, 50): 34.5326
Distance at (22, 51): 35.1070
Distance at (22, 52): 35.7001
Distance at (22, 53): 36.3112
Distance at (22, 54): 36.9391
Distance at (22, 55): 37.5832
Distance at (22, 56): 38.2426
Distance at (22, 57): 38.9166
Distance at (22, 58): 39.6043
Distance at (22, 59): 40.3051
Distance at (22, 60): 41.0183
Distance at (23, 1): 40.3299
Distance at (23, 2): 39.6043
Distance at (23, 3): 38.8909
Distance at (23, 4): 38.1903
Distance at (23, 5): 37.5033
Distance at (23, 6): 36.8307
Distance at (23, 7): 36.1732
Distance at (23, 8): 35.5317
Distance at (23, 9): 34.9070
Distance at (23, 10): 34.3001
Distance at (23, 11): 33.7120
Distance at (23, 12): 33.1436
Distance at (23, 13): 32.5960
Distance at (23, 14): 32.0702
Distance at (23, 15): 31.5674
Distance at (23, 16): 31.0886
Distance at (23, 17): 30.6349
Distance at (23, 18): 30.2076
Distance at (23, 19): 29.8077
Distance at (23, 20): 29.4364
Distance at (23, 21): 29.0947
Distance at (23, 22): 28.7837
Distance at (23, 23): 28.5044
Distance at (23, 24): 28.2577
Distance at (23, 25): 28.0446
Distance at (23, 26): 27.8657
Distance at (23, 27): 27.7218
Distance at (23, 28): 27.6134
Distance at (23, 29): 27.5409
Distance at (23, 30): 27.5045
Distance at (23, 31): 27.5045
Distance at (23, 32): 27.5409
Distance at (23, 33): 27.6134
Distance at (23, 34): 27.7218
Distance at (23, 35): 27.8657
Distance at (23, 36): 28.0446
Distance at (23, 37): 28.2577
Distance at (23, 38): 28.5044
Distance at (23, 39): 28.7837
Distance at (23, 40): 29.0947
Distance at (23, 41): 29.4364
Distance at (23, 42): 29.8077
Distance at (23, 43): 30.2076
Distance at (23, 44): 30.6349
Distance at (23, 45): 31.0886
Distance at (23, 46): 31.5674
Distance at (23, 47): 32.0702
Distance at (23, 48): 32.5960
Distance at (23, 49): 33.1436
Distance at (23, 50): 33.7120
Distance at (23, 51): 34.3001
Distance at (23, 52): 34.9070
Distance at (23, 53): 35.5317
Distance at (23, 54): 36.1732
Distance at (23, 55): 36.8307
Distance at (23, 56): 37.5033
Distance at (23, 57): 38.1903
Distance at (23, 58): 38.8909
Distance at (23, 59): 39.6043
Distance at (23, 60): 40.3299
Distance at (24, 1): 39.6548
Distance at (24, 2): 38.9166
Distance at (24, 3): 38.1903
Distance at (24, 4): 37.4767
Distance at (24, 5): 36.7764
Distance at (24, 6): 36.0902
Distance at (24, 7): 35.4189
Distance at (24, 8): 34.7635
Distance at (24, 9): 34.1248
Distance at (24, 10): 33.5037
Distance at (24, 11): 32.9014
Distance at (24, 12): 32.3187
Distance at (24, 13): 31.7569
Distance at (24, 14): 31.2170
Distance at (24, 15): 30.7002
Distance at (24, 16): 30.2076
Distance at (24, 17): 29.7405
Distance at (24, 18): 29.3002
Distance at (24, 19): 28.8877
Distance at (24, 20): 28.5044
Distance at (24, 21): 28.1514
Distance at (24, 22): 27.8298
Distance at (24, 23): 27.5409
Distance at (24, 24): 27.2855
Distance at (24, 25): 27.0647
Distance at (24, 26): 26.8794
Distance at (24, 27): 26.7301
Distance at (24, 28): 26.6177
Distance at (24, 29): 26.5424
Distance at (24, 30): 26.5047
Distance at (24, 31): 26.5047
Distance at (24, 32): 26.5424
Distance at (24, 33): 26.6177
Distance at (24, 34): 26.7301
Distance at (24, 35): 26.8794
Distance at (24, 36): 27.0647
Distance at (24, 37): 27.2855
Distance at (24, 38): 27.5409
Distance at (24, 39): 27.8298
Distance at (24, 40): 28.1514
Distance at (24, 41): 28.5044
Distance at (24, 42): 28.8877
Distance at (24, 43): 29.3002
Distance at (24, 44): 29.7405
Distance at (24, 45): 30.2076
Distance at (24, 46): 30.7002
Distance at (24, 47): 31.2170
Distance at (24, 48): 31.7569
Distance at (24, 49): 32.3187
Distance at (24, 50): 32.9014
Distance at (24, 51): 33.5037
Distance at (24, 52): 34.1248
Distance at (24, 53): 34.7635
Distance at (24, 54): 35.4189
Distance at (24, 55): 36.0902
Distance at (24, 56): 36.7764
Distance at (24, 57): 37.4767
Distance at (24, 58): 38.1903
Distance at (24, 59): 38.9166
Distance at (24, 60): 39.6548
Distance at (25, 1): 38.9936
Distance at (25, 2): 38.2426
Distance at (25, 3): 37.5033
Distance at (25, 4): 36.7764
Distance at (25, 5): 36.0624
Distance at (25, 6): 35.3624
Distance at (25, 7): 34.6771
Distance at (25, 8): 34.0074
Distance at (25, 9): 33.3542
Distance at (25, 10): 32.7185
Distance at (25, 11): 32.1014
Distance at (25, 12): 31.5040
Distance at (25, 13): 30.9273
Distance at (25, 14): 30.3727
Distance at (25, 15): 29.8412
Distance at (25, 16): 29.3343
Distance at (25, 17): 28.8531
Distance at (25, 18): 28.3989
Distance at (25, 19): 27.9732
Distance at (25, 20): 27.5772
Distance at (25, 21): 27.2121
Distance at (25, 22): 26.8794
Distance at (25, 23): 26.5801
Distance at (25, 24): 26.3154
Distance at (25, 25): 26.0864
Distance at (25, 26): 25.8940
Distance at (25, 27): 25.7391
Distance at (25, 28): 25.6223
Distance at (25, 29): 25.5441
Distance at (25, 30): 25.5049
Distance at (25, 31): 25.5049
Distance at (25, 32): 25.5441
Distance at (25, 33): 25.6223
Distance at (25, 34): 25.7391
Distance at (25, 35): 25.8940
Distance at (25, 36): 26.0864
Distance at (25, 37): 26.3154
Distance at (25, 38): 26.5801
Distance at (25, 39): 26.8794
Distance at (25, 40): 27.2121
Distance at (25, 41): 27.5772
Distance at (25, 42): 27.9732
Distance at (25, 43): 28.3989
Distance at (25, 44): 28.8531
Distance at (25, 45): 29.3343
Distance at (25, 46): 29.8412
Distance at (25, 47): 30.3727
Distance at (25, 48): 30.9273
Distance at (25, 49): 31.5040
Distance at (25, 50): 32.1014
Distance at (25, 51): 32.7185
Distance at (25, 52): 33.3542
Distance at (25, 53): 34.0074
Distance at (25, 54): 34.6771
Distance at (25, 55): 35.3624
Distance at (25, 56): 36.0624
Distance at (25, 57): 36.7764
Distance at (25, 58): 37.5033
Distance at (25, 59): 38.2426
Distance at (25, 60): 38.9936
Distance at (26, 1): 38.3471
Distance at (26, 2): 37.5832
Distance at (26, 3): 36.8307
Distance at (26, 4): 36.0902
Distance at (26, 5): 35.3624
Distance at (26, 6): 34.6482
Distance at (26, 7): 33.9485
Distance at (26, 8): 33.2641
Distance at (26, 9): 32.5960
Distance at (26, 10): 31.9453
Distance at (26, 11): 31.3129
Distance at (26, 12): 30.7002
Distance at (26, 13): 30.1081
Distance at (26, 14): 29.5381
Distance at (26, 15): 28.9914
Distance at (26, 16): 28.4693
Distance at (26, 17): 27.9732
Distance at (26, 18): 27.5045
Distance at (26, 19): 27.0647
Distance at (26, 20): 26.6552
Distance at (26, 21): 26.2774
Distance at (26, 22): 25.9326
Distance at (26, 23): 25.6223
Distance at (26, 24): 25.3476
Distance at (26, 25): 25.1098
Distance at (26, 26): 24.9098
Distance at (26, 27): 24.7487
Distance at (26, 28): 24.6272
Distance at (26, 29): 24.5459
Distance at (26, 30): 24.5051
Distance at (26, 31): 24.5051
Distance at (26, 32): 24.5459
Distance at (26, 33): 24.6272
Distance at (26, 34): 24.7487
Distance at (26, 35): 24.9098
Distance at (26, 36): 25.1098
Distance at (26, 37): 25.3476
Distance at (26, 38): 25.6223
Distance at (26, 39): 25.9326
Distance at (26, 40): 26.2774
Distance at (26, 41): 26.6552
Distance at (26, 42): 27.0647
Distance at (26, 43): 27.5045
Distance at (26, 44): 27.9732
Distance at (26, 45): 28.4693
Distance at (26, 46): 28.9914
Distance at (26, 47): 29.5381
Distance at (26, 48): 30.1081
Distance at (26, 49): 30.7002
Distance at (26, 50): 31.3129
Distance at (26, 51): 31.9453
Distance at (26, 52): 32.5960
Distance at (26, 53): 33.2641
Distance at (26, 54): 33.9485
Distance at (26, 55): 34.6482
Distance at (26, 56): 35.3624
Distance at (26, 57): 36.0902
Distance at (26, 58): 36.8307
Distance at (26, 59): 37.5832
Distance at (26, 60): 38.3471
Distance at (27, 1): 37.7160
Distance at (27, 2): 36.9391
Distance at (27, 3): 36.1732
Distance at (27, 4): 35.4189
Distance at (27, 5): 34.6771
Distance at (27, 6): 33.9485
Distance at (27, 7): 33.2340
Distance at (27, 8): 32.5346
Distance at (27, 9): 31.8512
Distance at (27, 10): 31.1849
Distance at (27, 11): 30.5369
Distance at (27, 12): 29.9082
Distance at (27, 13): 29.3002
Distance at (27, 14): 28.7141
Distance at (27, 15): 28.1514
Distance at (27, 16): 27.6134
Distance at (27, 17): 27.1017
Distance at (27, 18): 26.6177
Distance at (27, 19): 26.1630
Distance at (27, 20): 25.7391
Distance at (27, 21): 25.3476
Distance at (27, 22): 24.9900
Distance at (27, 23): 24.6678
Distance at (27, 24): 24.3824
Distance at (27, 25): 24.1350
Distance at (27, 26): 23.9270
Distance at (27, 27): 23.7592
Distance at (27, 28): 23.6326
Distance at (27, 29): 23.5478
Distance at (27, 30): 23.5053
Distance at (27, 31): 23.5053
Distance at (27, 32): 23.5478
Distance at (27, 33): 23.6326
Distance at (27, 34): 23.7592
Distance at (27, 35): 23.9270
Distance at (27, 36): 24.1350
Distance at (27, 37): 24.3824
Distance at (27, 38): 24.6678
Distance at (27, 39): 24.9900
Distance at (27, 40): 25.3476
Distance at (27, 41): 25.7391
Distance at (27, 42): 26.1630
Distance at (27, 43): 26.6177
Distance at (27, 44): 27.1017
Distance at (27, 45): 27.6134
Distance at (27, 46): 28.1514
Distance at (27, 47): 28.7141
Distance at (27, 48): 29.3002
Distance at (27, 49): 29.9082
Distance at (27, 50): 30.5369
Distance at (27, 51): 31.1849
Distance at (27, 52): 31.8512
Distance at (27, 53): 32.5346
Distance at (27, 54): 33.2340
Distance at (27, 55): 33.9485
Distance at (27, 56): 34.6771
Distance at (27, 57): 35.4189
Distance at (27, 58): 36.1732
Distance at (27, 59): 36.9391
Distance at (27, 60): 37.7160
Distance at (28, 1): 37.1012
Distance at (28, 2): 36.3112
Distance at (28, 3): 35.5317
Distance at (28, 4): 34.7635
Distance at (28, 5): 34.0074
Distance at (28, 6): 33.2641
Distance at (28, 7): 32.5346
Distance at (28, 8): 31.8198
Distance at (28, 9): 31.1207
Distance at (28, 10): 30.4385
Distance at (28, 11): 29.7741
Distance at (28, 12): 29.1290
Distance at (28, 13): 28.5044
Distance at (28, 14): 27.9016
Distance at (28, 15): 27.3222
Distance at (28, 16): 26.7675
Distance at (28, 17): 26.2393
Distance at (28, 18): 25.7391
Distance at (28, 19): 25.2686
Distance at (28, 20): 24.8294
Distance at (28, 21): 24.4233
Distance at (28, 22): 24.0520
Distance at (28, 23): 23.7171
Distance at (28, 24): 23.4201
Distance at (28, 25): 23.1625
Distance at (28, 26): 22.9456
Distance at (28, 27): 22.7706
Distance at (28, 28): 22.6385
Distance at (28, 29): 22.5499
Distance at (28, 30): 22.5056
Distance at (28, 31): 22.5056
Distance at (28, 32): 22.5499
Distance at (28, 33): 22.6385
Distance at (28, 34): 22.7706
Distance at (28, 35): 22.9456
Distance at (28, 36): 23.1625
Distance at (28, 37): 23.4201
Distance at (28, 38): 23.7171
Distance at (28, 39): 24.0520
Distance at (28, 40): 24.4233
Distance at (28, 41): 24.8294
Distance at (28, 42): 25.2686
Distance at (28, 43): 25.7391
Distance at (28, 44): 26.2393
Distance at (28, 45): 26.7675
Distance at (28, 46): 27.3222
Distance at (28, 47): 27.9016
Distance at (28, 48): 28.5044
Distance at (28, 49): 29.1290
Distance at (28, 50): 29.7741
Distance at (28, 51): 30.4385
Distance at (28, 52): 31.1207
Distance at (28, 53): 31.8198
Distance at (28, 54): 32.5346
Distance at (28, 55): 33.2641
Distance at (28, 56): 34.0074
Distance at (28, 57): 34.7635
Distance at (28, 58): 35.5317
Distance at (28, 59): 36.3112
Distance at (28, 60): 37.1012
Distance at (29, 1): 36.5034
Distance at (29, 2): 35.7001
Distance at (29, 3): 34.9070
Distance at (29, 4): 34.1248
Distance at (29, 5): 33.3542
Distance at (29, 6): 32.5960
Distance at (29, 7): 31.8512
Distance at (29, 8): 31.1207
Distance at (29, 9): 30.4056
Distance at (29, 10): 29.7069
Distance at (29, 11): 29.0259
Distance at (29, 12): 28.3637
Distance at (29, 13): 27.7218
Distance at (29, 14): 27.1017
Distance at (29, 15): 26.5047
Distance at (29, 16): 25.9326
Distance at (29, 17): 25.3870
Distance at (29, 18): 24.8697
Distance at (29, 19): 24.3824
Distance at (29, 20): 23.9270
Distance at (29, 21): 23.5053
Distance at (29, 22): 23.1193
Distance at (29, 23): 22.7706
Distance at (29, 24): 22.4611
Distance at (29, 25): 22.1923
Distance at (29, 26): 21.9659
Distance at (29, 27): 21.7830
Distance at (29, 28): 21.6449
Distance at (29, 29): 21.5523
Distance at (29, 30): 21.5058
Distance at (29, 31): 21.5058
Distance at (29, 32): 21.5523
Distance at (29, 33): 21.6449
Distance at (29, 34): 21.7830
Distance at (29, 35): 21.9659
Distance at (29, 36): 22.1923
Distance at (29, 37): 22.4611
Distance at (29, 38): 22.7706
Distance at (29, 39): 23.1193
Distance at (29, 40): 23.5053
Distance at (29, 41): 23.9270
Distance at (29, 42): 24.3824
Distance at (29, 43): 24.8697
Distance at (29, 44): 25.3870
Distance at (29, 45): 25.9326
Distance at (29, 46): 26.5047
Distance at (29, 47): 27.1017
Distance at (29, 48): 27.7218
Distance at (29, 49): 28.3637
Distance at (29, 50): 29.0259
Distance at (29, 51): 29.7069
Distance at (29, 52): 30.4056
Distance at (29, 53): 31.1207
Distance at (29, 54): 31.8512
Distance at (29, 55): 32.5960
Distance at (29, 56): 33.3542
Distance at (29, 57): 34.1248
Distance at (29, 58): 34.9070
Distance at (29, 59): 35.7001
Distance at (29, 60): 36.5034
